행정동코드,시도명,시군구명,읍면동명,주소,lat,lng
4719036000,경상북도,구미시,장천면,경상북도 구미시 장천면,36.125907,128.4951
4719051000,경상북도,구미시,송정동,경상북도 구미시 송정동,36.118504,128.347242
4719053500,경상북도,구미시,원평동,경상북도 구미시 원평동,36.127055,128.339921
4719055100,경상북도,구미시,도량동,경상북도 구미시 도량동,36.14054,128.332575
4719055500,경상북도,구미시,지산동,경상북도 구미시 지산동,36.139432,128.345813
4719056500,경상북도,구미시,선주원남동,경상북도 구미시 선주원남동,36.14259,128.3102
4719058200,경상북도,구미시,형곡1동,경상북도 구미시 형곡1동,36.114007,128.334438
4719058300,경상북도,구미시,형곡2동,경상북도 구미시 형곡2동,36.106245,128.335532
4719059000,경상북도,구미시,신평1동,경상북도 구미시 신평1동,36.120907,128.359275
4719060000,경상북도,구미시,신평2동,경상북도 구미시 신평2동,36.123165,128.365713
4719061000,경상북도,구미시,비산동,경상북도 구미시 비산동,36.122866,128.377695
4719063000,경상북도,구미시,광평동,경상북도 구미시 광평동,36.104713,128.366042
4719064500,경상북도,구미시,상모사곡동,경상북도 구미시 상모사곡동,36.095382,128.3535
4719066000,경상북도,구미시,임오동,경상북도 구미시 임오동,36.089282,128.369238
4719067000,경상북도,구미시,인동동,경상북도 구미시 인동동,36.104256,128.429196
4719068000,경상북도,구미시,진미동,경상북도 구미시 진미동,36.106063,128.418612
4719069000,경상북도,구미시,양포동,경상북도 구미시 양포동,36.136982,128.4258
4719070000,경상북도,구미시,공단동,경상북도 구미시 공단동,36.0993,128.3798
4721025000,경상북도,영주시,풍기읍,경상북도 영주시 풍기읍,36.867171,128.526273
4721031000,경상북도,영주시,이산면,경상북도 영주시 이산면,36.821798,128.656206
4721032000,경상북도,영주시,평은면,경상북도 영주시 평은면,36.758408,128.688572
4721033000,경상북도,영주시,문수면,경상북도 영주시 문수면,36.772088,128.63054
4721034000,경상북도,영주시,장수면,경상북도 영주시 장수면,36.774708,128.578688
4721035000,경상북도,영주시,안정면,경상북도 영주시 안정면,36.845929,128.55667
4721036000,경상북도,영주시,봉현면,경상북도 영주시 봉현면,36.861424,128.525013
4721037000,경상북도,영주시,순흥면,경상북도 영주시 순흥면,36.915791,128.574906
4721038000,경상북도,영주시,단산면,경상북도 영주시 단산면,36.951301,128.619487
4721039000,경상북도,영주시,부석면,경상북도 영주시 부석면,36.978872,128.654152
4721051000,경상북도,영주시,상망동,경상북도 영주시 상망동,36.842746,128.64589
4721052500,경상북도,영주시,하망동,경상북도 영주시 하망동,36.823899,128.630352
4721055000,경상북도,영주시,영주1동,경상북도 영주시 영주1동,36.828253,128.623704
4721056000,경상북도,영주시,영주2동,경상북도 영주시 영주2동,36.820814,128.618711
4721059000,경상북도,영주시,휴천1동,경상북도 영주시 휴천1동,36.820783,128.62639
4721060000,경상북도,영주시,휴천2동,경상북도 영주시 휴천2동,36.810088,128.621752
4721061000,경상북도,영주시,휴천3동,경상북도 영주시 휴천3동,36.817777,128.625848
4721062000,경상북도,영주시,가흥1동,경상북도 영주시 가흥1동,36.815976,128.603547
4721063000,경상북도,영주시,가흥2동,경상북도 영주시 가흥2동,36.829388,128.611698
4723025000,경상북도,영천시,금호읍,경상북도 영천시 금호읍,35.933344,128.877622
4723031000,경상북도,영천시,청통면,경상북도 영천시 청통면,35.992144,128.822977
4723032000,경상북도,영천시,신녕면,경상북도 영천시 신녕면,36.045328,128.789779
4723033000,경상북도,영천시,화산면,경상북도 영천시 화산면,36.020417,128.852338
4723034000,경상북도,영천시,화북면,경상북도 영천시 화북면,36.108289,128.919377
4723035000,경상북도,영천시,화남면,경상북도 영천시 화남면,36.059092,128.889047
4723036000,경상북도,영천시,자양면,경상북도 영천시 자양면,36.078429,129.018341
4723037000,경상북도,영천시,임고면,경상북도 영천시 임고면,36.021092,128.973938
4723038000,경상북도,영천시,고경면,경상북도 영천시 고경면,36.001592,129.04585
4723039000,경상북도,영천시,북안면,경상북도 영천시 북안면,35.915332,129.009137
4723040000,경상북도,영천시,대창면,경상북도 영천시 대창면,35.876065,128.89464
4723051000,경상북도,영천시,동부동,경상북도 영천시 동부동,35.974518,128.942575
4723052000,경상북도,영천시,중앙동,경상북도 영천시 중앙동,35.973355,128.92978
4723053500,경상북도,영천시,서부동,경상북도 영천시 서부동,35.963733,128.921157
4723054000,경상북도,영천시,완산동,경상북도 영천시 완산동,35.964136,128.946883
4723055500,경상북도,영천시,남부동,경상북도 영천시 남부동,35.9415,128.935167
4725025000,경상북도,상주시,함창읍,경상북도 상주시 함창읍,36.570192,128.179438
4725031000,경상북도,상주시,중동면,경상북도 상주시 중동면,36.426326,128.271538
4725032500,경상북도,상주시,사벌국면,경상북도 상주시 사벌국면,36.466368,128.208587
4725033000,경상북도,상주시,낙동면,경상북도 상주시 낙동면,36.374982,128.248125
4725034000,경상북도,상주시,청리면,경상북도 상주시 청리면,36.338624,128.130563
4725035000,경상북도,상주시,공성면,경상북도 상주시 공성면,36.283428,128.092475
4725036000,경상북도,상주시,외남면,경상북도 상주시 외남면,36.35744,128.089413
4725037000,경상북도,상주시,내서면,경상북도 상주시 내서면,36.412276,128.067499
4725038000,경상북도,상주시,모동면,경상북도 상주시 모동면,36.320146,127.959409
4725039000,경상북도,상주시,모서면,경상북도 상주시 모서면,36.342465,127.96005
4725040000,경상북도,상주시,화동면,경상북도 상주시 화동면,36.389532,127.954175
4725041000,경상북도,상주시,화서면,경상북도 상주시 화서면,36.445436,127.951397
4725042000,경상북도,상주시,화북면,경상북도 상주시 화북면,36.563257,127.917209
4725043000,경상북도,상주시,외서면,경상북도 상주시 외서면,36.479326,128.108138
4725044000,경상북도,상주시,은척면,경상북도 상주시 은척면,36.531725,128.071513
4725045000,경상북도,상주시,공검면,경상북도 상주시 공검면,36.51215,128.158638
4725046000,경상북도,상주시,이안면,경상북도 상주시 이안면,36.579433,128.1455
4725047000,경상북도,상주시,화남면,경상북도 상주시 화남면,36.448318,127.905575
4725052000,경상북도,상주시,남원동,경상북도 상주시 남원동,36.41549,128.152578
4725053000,경상북도,상주시,북문동,경상북도 상주시 북문동,36.429026,128.157775
4725054000,경상북도,상주시,계림동,경상북도 상주시 계림동,36.422093,128.164288
4725055000,경상북도,상주시,동문동,경상북도 상주시 동문동,36.41741,128.169138
4725056000,경상북도,상주시,동성동,경상북도 상주시 동성동,36.415315,128.16975
4725057000,경상북도,상주시,신흥동,경상북도 상주시 신흥동,36.403596,128.159934
4728025000,경상북도,문경시,문경읍,경상북도 문경시 문경읍,36.737308,128.107011
4728025300,경상북도,문경시,가은읍,경상북도 문경시 가은읍,36.642666,128.062066
4728031000,경상북도,문경시,영순면,경상북도 문경시 영순면,36.582083,128.235987
4728032000,경상북도,문경시,산양면,경상북도 문경시 산양면,36.611732,128.258675
4728033000,경상북도,문경시,호계면,경상북도 문경시 호계면,36.631272,128.205842
4728034000,경상북도,문경시,산북면,경상북도 문경시 산북면,36.656032,128.259413
4728035000,경상북도,문경시,동로면,경상북도 문경시 동로면,36.773356,128.314984
4728036000,경상북도,문경시,마성면,경상북도 문경시 마성면,36.692626,128.116675
4728037000,경상북도,문경시,농암면,경상북도 문경시 농암면,36.600948,128.002938
4728057000,경상북도,문경시,점촌1동,경상북도 문경시 점촌1동,36.598631,128.197773
4728058000,경상북도,문경시,점촌2동,경상북도 문경시 점촌2동,36.590086,128.196108
4728059000,경상북도,문경시,점촌3동,경상북도 문경시 점촌3동,36.602984,128.206578
4728060000,경상북도,문경시,점촌4동,경상북도 문경시 점촌4동,36.605532,128.1823
4728061000,경상북도,문경시,점촌5동,경상북도 문경시 점촌5동,36.590444,128.180078
4729025000,경상북도,경산시,하양읍,경상북도 경산시 하양읍,35.912386,128.81229
4729025300,경상북도,경산시,진량읍,경상북도 경산시 진량읍,35.87399,128.816213
4729025600,경상북도,경산시,압량읍,경상북도 경산시 압량읍,35.843301,128.759787
4729031000,경상북도,경산시,와촌면,경상북도 경산시 와촌면,35.946295,128.836509
4729033000,경상북도,경산시,자인면,경상북도 경산시 자인면,35.820858,128.8226
4729034000,경상북도,경산시,용성면,경상북도 경산시 용성면,35.793334,128.875828
4729035000,경상북도,경산시,남산면,경상북도 경산시 남산면,35.793375,128.837325
4729037000,경상북도,경산시,남천면,경상북도 경산시 남천면,35.766667,128.72685
4729051000,경상북도,경산시,중방동,경상북도 경산시 중방동,35.827058,128.733925
4729052000,경상북도,경산시,중앙동,경상북도 경산시 중앙동,35.819795,128.740283
4729053000,경상북도,경산시,남부동,경상북도 경산시 남부동,35.813712,128.739113
4729054100,경상북도,경산시,서부1동,경상북도 경산시 서부1동,35.820578,128.727878
4729054200,경상북도,경산시,서부2동,경상북도 경산시 서부2동,35.827517,128.725875
4729055000,경상북도,경산시,북부동,경상북도 경산시 북부동,35.83334,128.746563
4729056000,경상북도,경산시,동부동,경상북도 경산시 동부동,35.810251,128.75369
4773025000,경상북도,의성군,의성읍,경상북도 의성군 의성읍,36.355928,128.694778
4773031000,경상북도,의성군,단촌면,경상북도 의성군 단촌면,36.422082,128.674316
4773032000,경상북도,의성군,점곡면,경상북도 의성군 점곡면,36.424101,128.767917
4773033000,경상북도,의성군,옥산면,경상북도 의성군 옥산면,36.392829,128.809954
4773034000,경상북도,의성군,사곡면,경상북도 의성군 사곡면,36.30633,128.787846
4773035000,경상북도,의성군,춘산면,경상북도 의성군 춘산면,36.237539,128.811709
4773036000,경상북도,의성군,가음면,경상북도 의성군 가음면,36.234135,128.724662
4773037000,경상북도,의성군,금성면,경상북도 의성군 금성면,36.261367,128.681038
4773038000,경상북도,의성군,봉양면,경상북도 의성군 봉양면,36.30076,128.576354
4773039000,경상북도,의성군,비안면,경상북도 의성군 비안면,36.337349,128.490187
4773040000,경상북도,의성군,구천면,경상북도 의성군 구천면,36.347407,128.432613
4773041000,경상북도,의성군,단밀면,경상북도 의성군 단밀면,36.37599,128.381575
4773042000,경상북도,의성군,단북면,경상북도 의성군 단북면,36.387474,128.404775
4773043000,경상북도,의성군,안계면,경상북도 의성군 안계면,36.383865,128.440163
4773044000,경상북도,의성군,다인면,경상북도 의성군 다인면,36.45031,128.353838
4773045000,경상북도,의성군,신평면,경상북도 의성군 신평면,36.47366,128.502438
4773046000,경상북도,의성군,안평면,경상북도 의성군 안평면,36.37674,128.5842
4773047000,경상북도,의성군,안사면,경상북도 의성군 안사면,36.431087,128.46165
4775025000,경상북도,청송군,청송읍,경상북도 청송군 청송읍,36.427995,129.057606
4775031500,경상북도,청송군,주왕산면,경상북도 청송군 주왕산면,36.356882,129.15935
4775032000,경상북도,청송군,부남면,경상북도 청송군 부남면,36.344624,129.063312
4775033000,경상북도,청송군,현동면,경상북도 청송군 현동면,36.290667,129.016838
4775034000,경상북도,청송군,현서면,경상북도 청송군 현서면,36.275877,128.895937
4775035000,경상북도,청송군,안덕면,경상북도 청송군 안덕면,36.288977,128.959955
4775036000,경상북도,청송군,파천면,경상북도 청송군 파천면,36.463051,129.037813
4775037000,경상북도,청송군,진보면,경상북도 청송군 진보면,36.529475,129.046675
4776025000,경상북도,영양군,영양읍,경상북도 영양군 영양읍,36.6672436,129.1142432
4776031000,경상북도,영양군,입암면,경상북도 영양군 입암면,36.593304,129.090308
4776032000,경상북도,영양군,청기면,경상북도 영양군 청기면,36.661177,129.062285
4776033000,경상북도,영양군,일월면,경상북도 영양군 일월면,36.702413,129.12875
4776034000,경상북도,영양군,수비면,경상북도 영양군 수비면,36.765225,129.202563
4776035000,경상북도,영양군,석보면,경상북도 영양군 석보면,36.558083,129.12455
4777025000,경상북도,영덕군,영덕읍,경상북도 영덕군 영덕읍,36.409466,129.372653
4777031000,경상북도,영덕군,강구면,경상북도 영덕군 강구면,36.361843,129.378614
4777032000,경상북도,영덕군,남정면,경상북도 영덕군 남정면,36.285916,129.372506
4777033000,경상북도,영덕군,달산면,경상북도 영덕군 달산면,36.399132,129.303225
4777034000,경상북도,영덕군,지품면,경상북도 영덕군 지품면,36.448485,129.281825
4777035000,경상북도,영덕군,축산면,경상북도 영덕군 축산면,36.508992,129.414225
4777036000,경상북도,영덕군,영해면,경상북도 영덕군 영해면,36.537558,129.407113
4777037000,경상북도,영덕군,병곡면,경상북도 영덕군 병곡면,36.602374,129.410625
4777038000,경상북도,영덕군,창수면,경상북도 영덕군 창수면,36.5462,129.3482
4782025000,경상북도,청도군,화양읍,경상북도 청도군 화양읍,35.649865,128.706138
4782025300,경상북도,청도군,청도읍,경상북도 청도군 청도읍,35.650666,128.743767
4782031000,경상북도,청도군,각남면,경상북도 청도군 각남면,35.641799,128.658927
4782032000,경상북도,청도군,풍각면,경상북도 청도군 풍각면,35.638882,128.618369
4782033000,경상북도,청도군,각북면,경상북도 청도군 각북면,35.687293,128.58925
4782034000,경상북도,청도군,이서면,경상북도 청도군 이서면,35.663249,128.670537
4782035000,경상북도,청도군,운문면,경상북도 청도군 운문면,35.715626,128.913125
4782036000,경상북도,청도군,금천면,경상북도 청도군 금천면,35.687191,128.892417
4782037000,경상북도,청도군,매전면,경상북도 청도군 매전면,35.667084,128.855608
4783025300,경상북도,고령군,대가야읍,경상북도 고령군 대가야읍,35.730643,128.267625
4783031000,경상북도,고령군,덕곡면,경상북도 고령군 덕곡면,35.77935,128.232937
4783032000,경상북도,고령군,운수면,경상북도 고령군 운수면,35.769067,128.29045
4783033000,경상북도,고령군,성산면,경상북도 고령군 성산면,35.749926,128.359862
4783034000,경상북도,고령군,다산면,경상북도 고령군 다산면,35.822775,128.451672
4783035000,경상북도,고령군,개진면,경상북도 고령군 개진면,35.708153,128.350209
4783036000,경상북도,고령군,우곡면,경상북도 고령군 우곡면,35.67796,128.342087
4783037000,경상북도,고령군,쌍림면,경상북도 고령군 쌍림면,35.679892,128.242633
4784025000,경상북도,성주군,성주읍,경상북도 성주군 성주읍,35.91896,128.289288
4784031000,경상북도,성주군,선남면,경상북도 성주군 선남면,35.900857,128.351788
4784032000,경상북도,성주군,용암면,경상북도 성주군 용암면,35.836344,128.336856
4784033000,경상북도,성주군,수륜면,경상북도 성주군 수륜면,35.832983,128.192388
4784034000,경상북도,성주군,가천면,경상북도 성주군 가천면,35.884407,128.1662
4784035000,경상북도,성주군,금수면,경상북도 성주군 금수면,35.919585,128.175775
4784036000,경상북도,성주군,대가면,경상북도 성주군 대가면,35.910353,128.22876
4784037000,경상북도,성주군,벽진면,경상북도 성주군 벽진면,35.948525,128.216463
4784038000,경상북도,성주군,초전면,경상북도 성주군 초전면,35.974626,128.263313
4784039000,경상북도,성주군,월항면,경상북도 성주군 월항면,35.94561,128.3158
4785025000,경상북도,칠곡군,왜관읍,경상북도 칠곡군 왜관읍,35.988525,128.39795
4785025300,경상북도,칠곡군,북삼읍,경상북도 칠곡군 북삼읍,36.062925,128.342945
4785025600,경상북도,칠곡군,석적읍,경상북도 칠곡군 석적읍,36.066782,128.401055
4785031000,경상북도,칠곡군,지천면,경상북도 칠곡군 지천면,35.956164,128.491039
4785032000,경상북도,칠곡군,동명면,경상북도 칠곡군 동명면,35.984048,128.553453
4785033000,경상북도,칠곡군,가산면,경상북도 칠곡군 가산면,36.085964,128.538909
4785036000,경상북도,칠곡군,약목면,경상북도 칠곡군 약목면,36.03275,128.363738
4785037000,경상북도,칠곡군,기산면,경상북도 칠곡군 기산면,35.986375,128.382786
4790025000,경상북도,예천군,예천읍,경상북도 예천군 예천읍,36.65686,128.452784
4790031000,경상북도,예천군,용문면,경상북도 예천군 용문면,36.690218,128.411013
4790034000,경상북도,예천군,감천면,경상북도 예천군 감천면,36.72116,128.526425
4790035000,경상북도,예천군,보문면,경상북도 예천군 보문면,36.665288,128.510921
4790036000,경상북도,예천군,호명면,경상북도 예천군 호명면,36.594474,128.468513
4790037000,경상북도,예천군,유천면,경상북도 예천군 유천면,36.635407,128.390063
4790038000,경상북도,예천군,용궁면,경상북도 예천군 용궁면,36.608684,128.277349
4790039000,경상북도,예천군,개포면,경상북도 예천군 개포면,36.608407,128.366463
4790040000,경상북도,예천군,지보면,경상북도 예천군 지보면,36.548308,128.39035
4790041000,경상북도,예천군,풍양면,경상북도 예천군 풍양면,36.510592,128.299013
4790042000,경상북도,예천군,효자면,경상북도 예천군 효자면,36.771367,128.41885
4790043000,경상북도,예천군,은풍면,경상북도 예천군 은풍면,36.745109,128.443114
4792025000,경상북도,봉화군,봉화읍,경상북도 봉화군 봉화읍,36.88769,128.739588
4792031000,경상북도,봉화군,물야면,경상북도 봉화군 물야면,36.975184,128.735804
4792032000,경상북도,봉화군,봉성면,경상북도 봉화군 봉성면,36.885924,128.81805
4792033000,경상북도,봉화군,법전면,경상북도 봉화군 법전면,36.910752,128.876933
4792034000,경상북도,봉화군,춘양면,경상북도 봉화군 춘양면,36.935118,128.914875
4792035000,경상북도,봉화군,소천면,경상북도 봉화군 소천면,36.937701,129.003088
4792036000,경상북도,봉화군,재산면,경상북도 봉화군 재산면,36.816015,128.961842
4792037000,경상북도,봉화군,명호면,경상북도 봉화군 명호면,36.858807,128.899957
4792038000,경상북도,봉화군,상운면,경상북도 봉화군 상운면,36.833815,128.755175
4792039000,경상북도,봉화군,석포면,경상북도 봉화군 석포면,37.048662,129.065148
4793025000,경상북도,울진군,울진읍,경상북도 울진군 울진읍,36.997204,129.402977
4793025300,경상북도,울진군,평해읍,경상북도 울진군 평해읍,36.728059,129.441347
4793031000,경상북도,울진군,북면,경상북도 울진군 북면,37.104801,129.37316
4793033000,경상북도,울진군,근남면,경상북도 울진군 근남면,36.962789,129.394463
4793035000,경상북도,울진군,기성면,경상북도 울진군 기성면,36.798192,129.451425
4793036000,경상북도,울진군,온정면,경상북도 울진군 온정면,36.724043,129.345338
4793037000,경상북도,울진군,죽변면,경상북도 울진군 죽변면,37.056203,129.41551
4793038000,경상북도,울진군,후포면,경상북도 울진군 후포면,36.678567,129.439322
4793039000,경상북도,울진군,금강송면,경상북도 울진군 금강송면,36.935585,129.247175
4793040000,경상북도,울진군,매화면,경상북도 울진군 매화면,36.913207,129.382225
4794025000,경상북도,울릉군,울릉읍,경상북도 울릉군 울릉읍,37.485001,130.903682
4794031000,경상북도,울릉군,서면,경상북도 울릉군 서면,37.467715,130.838121
4794032000,경상북도,울릉군,북면,경상북도 울릉군 북면,37.54075,130.8746
4812125000,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.284725,128.682513
4812131000,경상남도,창원시 의창구,북면,경상남도 창원시 의창구 북면,35.347782,128.607038
4812132000,경상남도,창원시 의창구,대산면,경상남도 창원시 의창구 대산면,35.330872,128.708724
4812151000,경상남도,창원시 의창구,의창동,경상남도 창원시 의창구 의창동,35.262069,128.622877
4812152000,경상남도,창원시 의창구,팔룡동,경상남도 창원시 의창구 팔룡동,35.255537,128.612796
4812153000,경상남도,창원시 의창구,명곡동,경상남도 창원시 의창구 명곡동,35.255056,128.654295
4812154000,경상남도,창원시 의창구,봉림동,경상남도 창원시 의창구 봉림동,35.25196,128.667571
4812351000,경상남도,창원시 성산구,반송동,경상남도 창원시 성산구 반송동,35.239469,128.672128
4812351500,경상남도,창원시 성산구,용지동,경상남도 창원시 성산구 용지동,35.231928,128.6805
4812352000,경상남도,창원시 성산구,중앙동,경상남도 창원시 성산구 중앙동,35.221098,128.673695
4812353000,경상남도,창원시 성산구,상남동,경상남도 창원시 성산구 상남동,35.216266,128.687217
4812354000,경상남도,창원시 성산구,사파동,경상남도 창원시 성산구 사파동,35.223438,128.699303
4812355000,경상남도,창원시 성산구,가음정동,경상남도 창원시 성산구 가음정동,35.208593,128.686592
4812356000,경상남도,창원시 성산구,성주동,경상남도 창원시 성산구 성주동,35.189741,128.69502
4812357000,경상남도,창원시 성산구,웅남동,경상남도 창원시 성산구 웅남동,35.211256,128.65612
4812531000,경상남도,창원시 마산합포구,구산면,경상남도 창원시 마산합포구 구산면,35.119699,128.580887
4812532000,경상남도,창원시 마산합포구,진동면,경상남도 창원시 마산합포구 진동면,35.115843,128.48427
4812533000,경상남도,창원시 마산합포구,진북면,경상남도 창원시 마산합포구 진북면,35.115474,128.467412
4812534000,경상남도,창원시 마산합포구,진전면,경상남도 창원시 마산합포구 진전면,35.10289,128.418987
4812551000,경상남도,창원시 마산합포구,현동,경상남도 창원시 마산합포구 현동,35.149898,128.553791
4812552000,경상남도,창원시 마산합포구,가포동,경상남도 창원시 마산합포구 가포동,35.169568,128.57205
4812553000,경상남도,창원시 마산합포구,월영동,경상남도 창원시 마산합포구 월영동,35.174201,128.558101
4812554000,경상남도,창원시 마산합포구,문화동,경상남도 창원시 마산합포구 문화동,35.187955,128.556862
4812556500,경상남도,창원시 마산합포구,반월중앙동,경상남도 창원시 마산합포구 반월중앙동,35.194093,128.564138
4812557000,경상남도,창원시 마산합포구,완월동,경상남도 창원시 마산합포구 완월동,35.199526,128.564137
4812558000,경상남도,창원시 마산합포구,자산동,경상남도 창원시 마산합포구 자산동,35.205538,128.565446
4812561000,경상남도,창원시 마산합포구,교방동,경상남도 창원시 마산합포구 교방동,35.214335,128.566238
4812563000,경상남도,창원시 마산합포구,오동동,경상남도 창원시 마산합포구 오동동,35.2063,128.5812
4812564000,경상남도,창원시 마산합포구,합포동,경상남도 창원시 마산합포구 합포동,35.210925,128.579128
4812565000,경상남도,창원시 마산합포구,산호동,경상남도 창원시 마산합포구 산호동,35.2161,128.58599
4812725000,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.24681,128.507625
4812751000,경상남도,창원시 마산회원구,회원1동,경상남도 창원시 마산회원구 회원1동,35.218263,128.574247
4812752000,경상남도,창원시 마산회원구,회원2동,경상남도 창원시 마산회원구 회원2동,35.216624,128.559858
4812754500,경상남도,창원시 마산회원구,석전동,경상남도 창원시 마산회원구 석전동,35.230297,128.573103
4812755000,경상남도,창원시 마산회원구,회성동,경상남도 창원시 마산회원구 회성동,35.233076,128.561637
4812756000,경상남도,창원시 마산회원구,양덕1동,경상남도 창원시 마산회원구 양덕1동,35.23231,128.586212
4812757000,경상남도,창원시 마산회원구,양덕2동,경상남도 창원시 마산회원구 양덕2동,35.229201,128.583925
4812758000,경상남도,창원시 마산회원구,합성1동,경상남도 창원시 마산회원구 합성1동,35.242217,128.583989
4812759000,경상남도,창원시 마산회원구,합성2동,경상남도 창원시 마산회원구 합성2동,35.239051,128.586762
4812760000,경상남도,창원시 마산회원구,구암1동,경상남도 창원시 마산회원구 구암1동,35.249959,128.595028
4812761000,경상남도,창원시 마산회원구,구암2동,경상남도 창원시 마산회원구 구암2동,35.24901,128.598388
4812762000,경상남도,창원시 마산회원구,봉암동,경상남도 창원시 마산회원구 봉암동,35.217595,128.602462
4812953000,경상남도,창원시 진해구,충무동,경상남도 창원시 진해구 충무동,35.151989,128.666401
4812954000,경상남도,창원시 진해구,여좌동,경상남도 창원시 진해구 여좌동,35.158549,128.660315
4812955000,경상남도,창원시 진해구,태백동,경상남도 창원시 진해구 태백동,35.1674,128.6654
4812956000,경상남도,창원시 진해구,경화동,경상남도 창원시 진해구 경화동,35.154357,128.686838
4812957000,경상남도,창원시 진해구,병암동,경상남도 창원시 진해구 병암동,35.154983,128.689563
4812958000,경상남도,창원시 진해구,석동,경상남도 창원시 진해구 석동,35.16028,128.698318
4812959000,경상남도,창원시 진해구,이동,경상남도 창원시 진해구 이동,35.149342,128.699912
4812960000,경상남도,창원시 진해구,자은동,경상남도 창원시 진해구 자은동,35.147039,128.705653
4812961000,경상남도,창원시 진해구,덕산동,경상남도 창원시 진해구 덕산동,35.1428,128.6948
4812962000,경상남도,창원시 진해구,풍호동,경상남도 창원시 진해구 풍호동,35.137599,128.707313
4812963000,경상남도,창원시 진해구,웅천동,경상남도 창원시 진해구 웅천동,35.111338,128.749633
4812964000,경상남도,창원시 진해구,웅동1동,경상남도 창원시 진해구 웅동1동,35.125896,128.782692
4812965000,경상남도,창원시 진해구,웅동2동,경상남도 창원시 진해구 웅동2동,35.101282,128.814835
4817025000,경상남도,진주시,문산읍,경상남도 진주시 문산읍,35.169201,128.164238
4817031000,경상남도,진주시,내동면,경상남도 진주시 내동면,35.160121,128.067926
4817032000,경상남도,진주시,정촌면,경상남도 진주시 정촌면,35.131258,128.102906
4817033000,경상남도,진주시,금곡면,경상남도 진주시 금곡면,35.09439,128.187862
4817035000,경상남도,진주시,진성면,경상남도 진주시 진성면,35.184827,128.223305
4817036000,경상남도,진주시,일반성면,경상남도 진주시 일반성면,35.171256,128.277171
4817037000,경상남도,진주시,이반성면,경상남도 진주시 이반성면,35.169184,128.326326
4817038000,경상남도,진주시,사봉면,경상남도 진주시 사봉면,35.188797,128.270301
4817039000,경상남도,진주시,지수면,경상남도 진주시 지수면,35.235082,128.269587
4817040000,경상남도,진주시,대곡면,경상남도 진주시 대곡면,35.264325,128.1694
4817041000,경상남도,진주시,금산면,경상남도 진주시 금산면,35.214016,128.147999
4817042000,경상남도,진주시,집현면,경상남도 진주시 집현면,35.239045,128.086367
4817043000,경상남도,진주시,미천면,경상남도 진주시 미천면,35.299225,128.115438
4817044000,경상남도,진주시,명석면,경상남도 진주시 명석면,35.219576,128.040353
4817045000,경상남도,진주시,대평면,경상남도 진주시 대평면,35.23266,127.960838
4817046000,경상남도,진주시,수곡면,경상남도 진주시 수곡면,35.198643,127.93215
4817051500,경상남도,진주시,천전동,경상남도 진주시 천전동,35.18315,128.085498
4817055500,경상남도,진주시,성북동,경상남도 진주시 성북동,35.195735,128.078213
4817056500,경상남도,진주시,중앙동,경상남도 진주시 중앙동,35.192101,128.08615
4817059500,경상남도,진주시,상봉동,경상남도 진주시 상봉동,35.199575,128.074948
4817067300,경상남도,진주시,상대동,경상남도 진주시 상대동,35.180097,128.111759
4817067800,경상남도,진주시,하대동,경상남도 진주시 하대동,35.189391,128.127387
4817068000,경상남도,진주시,상평동,경상남도 진주시 상평동,35.176151,128.109087
4817069500,경상남도,진주시,초장동,경상남도 진주시 초장동,35.204626,128.114537
4817071000,경상남도,진주시,평거동,경상남도 진주시 평거동,35.17381,128.065425
4817071500,경상남도,진주시,신안동,경상남도 진주시 신안동,35.184485,128.068982
4817072000,경상남도,진주시,이현동,경상남도 진주시 이현동,35.192784,128.061745
4817073000,경상남도,진주시,판문동,경상남도 진주시 판문동,35.187693,128.040325
4817074000,경상남도,진주시,가호동,경상남도 진주시 가호동,35.151921,128.114172
4817075000,경상남도,진주시,충무공동,경상남도 진주시 충무공동,35.1749,128.150337
4822025000,경상남도,통영시,산양읍,경상남도 통영시 산양읍,34.803522,128.386272
4822031000,경상남도,통영시,용남면,경상남도 통영시 용남면,34.867761,128.442406
4822033000,경상남도,통영시,도산면,경상남도 통영시 도산면,34.903249,128.361862
4822034000,경상남도,통영시,광도면,경상남도 통영시 광도면,34.899816,128.406833
4822035000,경상남도,통영시,욕지면,경상남도 통영시 욕지면,34.636325,128.263378
4822036000,경상남도,통영시,한산면,경상남도 통영시 한산면,34.767164,128.507653
4822037000,경상남도,통영시,사량면,경상남도 통영시 사량면,34.845507,128.22015
4822051000,경상남도,통영시,도천동,경상남도 통영시 도천동,34.842356,128.410185
4822053000,경상남도,통영시,명정동,경상남도 통영시 명정동,34.85168,128.413015
4822055000,경상남도,통영시,중앙동,경상남도 통영시 중앙동,34.844871,128.422873
4822059000,경상남도,통영시,정량동,경상남도 통영시 정량동,34.847979,128.437201
4822060000,경상남도,통영시,북신동,경상남도 통영시 북신동,34.856984,128.425565
4822066500,경상남도,통영시,미수동,경상남도 통영시 미수동,34.830423,128.406089
4822067000,경상남도,통영시,봉평동,경상남도 통영시 봉평동,34.8225,128.4147
4822070000,경상남도,통영시,무전동,경상남도 통영시 무전동,34.858955,128.429039
4824025000,경상남도,사천시,사천읍,경상남도 사천시 사천읍,35.087718,128.087673
